127.0.0.1 - - [29/Sep/2013:20:03:00 -0700] "GET / HTTP/1.1" 403 168 "-" "curl/7.19.7 (i686-pc-linux-gnu) libcurl/7.19.7 NSS/3.12.6.2 zlib/1.2.3 libidn/1.18 libssh2/1.2.2"
127.0.0.1 - - [29/Sep/2013:20:03:02 -0700] "GET / HTTP/1.1" 403 168 "-" "curl/7.19.7 (i686-pc-linux-gnu) libcurl/7.19.7 NSS/3.12.6.2 zlib/1.2.3 libidn/1.18 libssh2/1.2.2"
127.0.0.1 - - [29/Sep/2013:20:03:02 -0700] "GET / HTTP/1.1" 403 168 "-" "curl/7.19.7 (i686-pc-linux-gnu) libcurl/7.19.7 NSS/3.12.6.2 zlib/1.2.3 libidn/1.18 libssh2/1.2.2"
127.0.0.1 - - [29/Sep/2013:20:03:03 -0700] "GET / HTTP/1.1" 403 168 "-" "curl/7.19.7 (i686-pc-linux-gnu) libcurl/7.19.7 NSS/3.12.6.2 zlib/1.2.3 libidn/1.18 libssh2/1.2.2"
127.0.0.1 - - [29/Sep/2013:20:03:03 -0700] "GET / HTTP/1.1" 403 168 "-" "curl/7.19.7 (i686-pc-linux-gnu) libcurl/7.19.7 NSS/3.12.6.2 zlib/1.2.3 libidn/1.18 libssh2/1.2.2"
127.0.0.1 - - [29/Sep/2013:20:03:04 -0700] "GET / HTTP/1.1" 403 168 "-" "curl/7.19.7 (i686-pc-linux-gnu) libcurl/7.19.7 NSS/3.12.6.2 zlib/1.2.3 libidn/1.18 libssh2/1.2.2"
127.0.0.1 - - [29/Sep/2013:20:03:04 -0700] "GET / HTTP/1.1" 403 168 "-" "curl/7.19.7 (i686-pc-linux-gnu) libcurl/7.19.7 NSS/3.12.6.2 zlib/1.2.3 libidn/1.18 libssh2/1.2.2"
127.0.0.1 - - [29/Sep/2013:20:03:05 -0700] "GET / HTTP/1.1" 403 168 "-" "curl/7.19.7 (i686-pc-linux-gnu) libcurl/7.19.7 NSS/3.12.6.2 zlib/1.2.3 libidn/1.18 libssh2/1.2.2"
127.0.0.1 - - [29/Sep/2013:20:03:05 -0700] "GET / HTTP/1.1" 403 168 "-" "curl/7.19.7 (i686-pc-linux-gnu) libcurl/7.19.7 NSS/3.12.6.2 zlib/1.2.3 libidn/1.18 libssh2/1.2.2"
127.0.0.1 - - [29/Sep/2013:20:03:05 -0700] "GET / HTTP/1.1" 403 168 "-" "curl/7.19.7 (i686-pc-linux-gnu) libcurl/7.19.7 NSS/3.12.6.2 zlib/1.2.3 libidn/1.18 libssh2/1.2.2"
127.0.0.1 - - [29/Sep/2013:20:03:14 -0700] "GET / HTTP/1.1" 403 168 "-" "curl/7.19.7 (i686-pc-linux-gnu) libcurl/7.19.7 NSS/3.12.6.2 zlib/1.2.3 libidn/1.18 libssh2/1.2.2"
127.0.0.1 - - [29/Sep/2013:20:03:16 -0700] "GET / HTTP/1.1" 403 168 "-" "curl/7.19.7 (i686-pc-linux-gnu) libcurl/7.19.7 NSS/3.12.6.2 zlib/1.2.3 libidn/1.18 libssh2/1.2.2"
127.0.0.1 - - [29/Sep/2013:20:03:17 -0700] "GET / HTTP/1.1" 403 168 "-" "curl/7.19.7 (i686-pc-linux-gnu) libcurl/7.19.7 NSS/3.12.6.2 zlib/1.2.3 libidn/1.18 libssh2/1.2.2"
127.0.0.1 - - [29/Sep/2013:20:03:18 -0700] "GET / HTTP/1.1" 403 168 "-" "curl/7.19.7 (i686-pc-linux-gnu) libcurl/7.19.7 NSS/3.12.6.2 zlib/1.2.3 libidn/1.18 libssh2/1.2.2"
127.0.0.1 - - [29/Sep/2013:20:03:19 -0700] "GET / HTTP/1.1" 403 168 "-" "curl/7.19.7 (i686-pc-linux-gnu) libcurl/7.19.7 NSS/3.12.6.2 zlib/1.2.3 libidn/1.18 libssh2/1.2.2"
127.0.0.1 - - [29/Sep/2013:20:04:31 -0700] "GET / HTTP/1.1" 403 168 "-" "curl/7.19.7 (i686-pc-linux-gnu) libcurl/7.19.7 NSS/3.12.6.2 zlib/1.2.3 libidn/1.18 libssh2/1.2.2"
127.0.0.1 - - [29/Sep/2013:20:08:20 -0700] "GET / HTTP/1.1" 403 168 "-" "curl/7.19.7 (i686-pc-linux-gnu) libcurl/7.19.7 NSS/3.12.6.2 zlib/1.2.3 libidn/1.18 libssh2/1.2.2"
127.0.0.1 - - [29/Sep/2013:20:08:21 -0700] "GET / HTTP/1.1" 403 168 "-" "curl/7.19.7 (i686-pc-linux-gnu) libcurl/7.19.7 NSS/3.12.6.2 zlib/1.2.3 libidn/1.18 libssh2/1.2.2"
127.0.0.1 - - [29/Sep/2013:20:08:50 -0700] "GET / HTTP/1.1" 403 168 "-" "curl/7.19.7 (i686-pc-linux-gnu) libcurl/7.19.7 NSS/3.12.6.2 zlib/1.2.3 libidn/1.18 libssh2/1.2.2"
127.0.0.1 - - [29/Sep/2013:20:08:52 -0700] "GET / HTTP/1.1" 403 168 "-" "curl/7.19.7 (i686-pc-linux-gnu) libcurl/7.19.7 NSS/3.12.6.2 zlib/1.2.3 libidn/1.18 libssh2/1.2.2"
127.0.0.1 - - [29/Sep/2013:20:09:15 -0700] "GET / HTTP/1.1" 403 168 "-" "curl/7.19.7 (i686-pc-linux-gnu) libcurl/7.19.7 NSS/3.12.6.2 zlib/1.2.3 libidn/1.18 libssh2/1.2.2"
127.0.0.1 - - [29/Sep/2013:20:09:17 -0700] "GET / HTTP/1.1" 403 168 "-" "curl/7.19.7 (i686-pc-linux-gnu) libcurl/7.19.7 NSS/3.12.6.2 zlib/1.2.3 libidn/1.18 libssh2/1.2.2"
127.0.0.1 - - [29/Sep/2013:20:09:19 -0700] "GET / HTTP/1.1" 403 168 "-" "curl/7.19.7 (i686-pc-linux-gnu) libcurl/7.19.7 NSS/3.12.6.2 zlib/1.2.3 libidn/1.18 libssh2/1.2.2"
127.0.0.1 - - [29/Sep/2013:20:09:41 -0700] "GET / HTTP/1.1" 403 168 "-" "curl/7.19.7 (i686-pc-linux-gnu) libcurl/7.19.7 NSS/3.12.6.2 zlib/1.2.3 libidn/1.18 libssh2/1.2.2"
127.0.0.1 - - [29/Sep/2013:20:09:42 -0700] "GET / HTTP/1.1" 403 168 "-" "curl/7.19.7 (i686-pc-linux-gnu) libcurl/7.19.7 NSS/3.12.6.2 zlib/1.2.3 libidn/1.18 libssh2/1.2.2"
127.0.0.1 - - [29/Sep/2013:20:10:12 -0700] "GET / HTTP/1.1" 403 168 "-" "curl/7.19.7 (i686-pc-linux-gnu) libcurl/7.19.7 NSS/3.12.6.2 zlib/1.2.3 libidn/1.18 libssh2/1.2.2"
127.0.0.1 - - [29/Sep/2013:20:11:22 -0700] "GET / HTTP/1.1" 403 168 "-" "curl/7.19.7 (i686-pc-linux-gnu) libcurl/7.19.7 NSS/3.12.6.2 zlib/1.2.3 libidn/1.18 libssh2/1.2.2"
127.0.0.1 - - [29/Sep/2013:20:11:23 -0700] "GET / HTTP/1.1" 403 168 "-" "curl/7.19.7 (i686-pc-linux-gnu) libcurl/7.19.7 NSS/3.12.6.2 zlib/1.2.3 libidn/1.18 libssh2/1.2.2"
127.0.0.1 - - [29/Sep/2013:20:13:30 -0700] "GET / HTTP/1.1" 403 168 "-" "curl/7.19.7 (i686-pc-linux-gnu) libcurl/7.19.7 NSS/3.12.6.2 zlib/1.2.3 libidn/1.18 libssh2/1.2.2"
127.0.0.1 - - [29/Sep/2013:20:14:59 -0700] "GET / HTTP/1.1" 403 168 "-" "curl/7.19.7 (i686-pc-linux-gnu) libcurl/7.19.7 NSS/3.12.6.2 zlib/1.2.3 libidn/1.18 libssh2/1.2.2"
127.0.0.1 - - [29/Sep/2013:20:16:05 -0700] "GET / HTTP/1.1" 403 168 "-" "curl/7.19.7 (i686-pc-linux-gnu) libcurl/7.19.7 NSS/3.12.6.2 zlib/1.2.3 libidn/1.18 libssh2/1.2.2"
127.0.0.1 - - [29/Sep/2013:20:21:29 -0700] "GET / HTTP/1.1" 200 612 "-" "curl/7.19.7 (i686-pc-linux-gnu) libcurl/7.19.7 NSS/3.12.6.2 zlib/1.2.3 libidn/1.18 libssh2/1.2.2"
127.0.0.1 - - [29/Sep/2013:20:22:27 -0700] "GET / HTTP/1.1" 403 168 "-" "curl/7.19.7 (i686-pc-linux-gnu) libcurl/7.19.7 NSS/3.12.6.2 zlib/1.2.3 libidn/1.18 libssh2/1.2.2"
127.0.0.1 - - [29/Sep/2013:20:22:29 -0700] "GET / HTTP/1.1" 403 168 "-" "curl/7.19.7 (i686-pc-linux-gnu) libcurl/7.19.7 NSS/3.12.6.2 zlib/1.2.3 libidn/1.18 libssh2/1.2.2"
192.168.6.117 - - [29/Sep/2013:20:24:01 -0700] "GET / HTTP/1.1" 200 612 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.14 Safari/537.36"
192.168.6.117 - - [29/Sep/2013:20:24:02 -0700] "GET /favicon.ico HTTP/1.1" 404 570 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.14 Safari/537.36"
192.168.6.117 - - [29/Sep/2013:20:24:45 -0700] "GET / HTTP/1.1" 200 612 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.14 Safari/537.36"
192.168.6.117 - - [29/Sep/2013:20:24:46 -0700] "GET / HTTP/1.1" 200 612 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.14 Safari/537.36"
192.168.6.117 - - [29/Sep/2013:20:24:46 -0700] "GET / HTTP/1.1" 200 612 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.14 Safari/537.36"
192.168.6.117 - - [29/Sep/2013:20:24:46 -0700] "GET / HTTP/1.1" 200 612 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.14 Safari/537.36"
192.168.6.117 - - [29/Sep/2013:20:24:47 -0700] "GET / HTTP/1.1" 200 612 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.14 Safari/537.36"
192.168.6.117 - - [29/Sep/2013:20:24:47 -0700] "GET / HTTP/1.1" 200 612 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.14 Safari/537.36"
192.168.6.117 - - [29/Sep/2013:20:24:47 -0700] "GET / HTTP/1.1" 200 612 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.14 Safari/537.36"
192.168.6.117 - - [29/Sep/2013:20:24:47 -0700] "GET / HTTP/1.1" 200 612 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.14 Safari/537.36"
192.168.6.117 - - [29/Sep/2013:20:24:47 -0700] "GET / HTTP/1.1" 200 612 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.14 Safari/537.36"
192.168.6.117 - - [29/Sep/2013:20:24:48 -0700] "GET / HTTP/1.1" 200 612 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.14 Safari/537.36"
192.168.6.117 - - [29/Sep/2013:20:25:25 -0700] "GET / HTTP/1.1" 200 612 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.14 Safari/537.36"
192.168.6.117 - - [29/Sep/2013:20:25:25 -0700] "GET / HTTP/1.1" 200 612 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.14 Safari/537.36"
192.168.6.117 - - [29/Sep/2013:20:25:26 -0700] "GET / HTTP/1.1" 200 612 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.14 Safari/537.36"
192.168.6.117 - - [29/Sep/2013:20:25:45 -0700] "GET / HTTP/1.1" 200 611 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.14 Safari/537.36"
192.168.6.117 - - [29/Sep/2013:20:25:46 -0700] "GET / HTTP/1.1" 200 611 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.14 Safari/537.36"
192.168.6.117 - - [29/Sep/2013:20:25:46 -0700] "GET / HTTP/1.1" 200 611 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.14 Safari/537.36"
192.168.6.117 - - [29/Sep/2013:20:25:47 -0700] "GET / HTTP/1.1" 200 611 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.14 Safari/537.36"
192.168.6.117 - - [29/Sep/2013:20:25:47 -0700] "GET / HTTP/1.1" 200 611 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.14 Safari/537.36"
192.168.6.117 - - [29/Sep/2013:20:25:47 -0700] "GET / HTTP/1.1" 200 611 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.14 Safari/537.36"
192.168.6.117 - - [29/Sep/2013:20:52:53 -0700] "GET / HTTP/1.1" 403 570 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.14 Safari/537.36"
192.168.6.117 - - [29/Sep/2013:20:54:13 -0700] "GET / HTTP/1.1" 403 570 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.14 Safari/537.36"
